CODICESCUOLA,DENOMINAZIONESCUOLA,DESCRIZIONECOMUNE,PROVINCIA,REGIONE,CLASSE_KEY,COMBINAZIONE_NORM,CLASSE_DISPLAY,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,4C,LICEO CLASSICO,4C - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,4D,LICEO CLASSICO,4D - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,4E,LICEO CLASSICO,4E - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,4F,LICEO CLASSICO,4F - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,4G,LICEO CLASSICO,4G - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,4H,LICEO CLASSICO,4H - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5A,LICEO CLASSICO,5A - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5B,LICEO CLASSICO,5B - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5C,LICEO CLASSICO,5C - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5D,LICEO CLASSICO,5D - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5E,LICEO CLASSICO,5E - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5F,LICEO CLASSICO,5F - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA",POTENZA,POTENZA,BASILICATA,5G,LICEO CLASSICO,5G - LICEO CLASSICO,LICEO CLASSICO,PZPC040004,"L.C. ""Q. ORAZIO FLACCO"" POTENZA"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1ASU,LICEO DELLE SCIENZE UMANE,1ASU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1BSU,LICEO DELLE SCIENZE UMANE,1BSU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1DLL,LICEO LINGUISTICO,1DLL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,2ASU,LICEO DELLE SCIENZE UMANE,2ASU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,2DLL,LICEO LINGUISTICO,2DLL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,3ASU,LICEO DELLE SCIENZE UMANE,3ASU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,3DLL,LICEO LINGUISTICO,3DLL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,3ELL,LICEO LINGUISTICO,3ELL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4ASU,LICEO DELLE SCIENZE UMANE,4ASU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4BSU,LICEO DELLE SCIENZE UMANE,4BSU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4DLL,LICEO LINGUISTICO,4DLL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5ASU,LICEO DELLE SCIENZE UMANE,5ASU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5BSU,LICEO DELLE SCIENZE UMANE,5BSU - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5DLL,LICEO LINGUISTICO,5DLL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00101P,"LICEO S.U. ""F. DE SARLO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5ELL,LICEO LINGUISTICO,5ELL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,1A,LICEO DELLE SCIENZE UMANE,1A - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,1B,LICEO DELLE SCIENZE UMANE,1B - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,1C,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,1C - LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,2A,LICEO DELLE SCIENZE UMANE,2A - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,2B,LICEO DELLE SCIENZE UMANE,2B - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,2C,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,2C - LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,3A,LICEO DELLE SCIENZE UMANE,3A - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,3B,LICEO DELLE SCIENZE UMANE,3B - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,3C,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,3C - LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,4A,LICEO DELLE SCIENZE UMANE,4A - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,4B,LICEO DELLE SCIENZE UMANE,4B - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,4C,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,4C - LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,5A,LICEO DELLE SCIENZE UMANE,5A - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,5B,LICEO DELLE SCIENZE UMANE,5B - LICEO DELLE SCIENZE UMANE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM00201E,"L.S.U. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,5C,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,5C - LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ISTITUTO MAGISTRALE,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPM011019,LICEO PALAZZO SAN G.,PALAZZO SAN GERVASIO,POTENZA,BASILICATA,1AL,LICEO LINGUISTICO,1AL - LICEO LINGUISTICO,ISTITUTO MAGISTRALE,PZIS01100T,"I.I.S. ""G. SOLIMENE"" LAVELLO"
PZPM011019,LICEO PALAZZO SAN G.,PALAZZO SAN GERVASIO,POTENZA,BASILICATA,1ASP,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,1ASP - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,ISTITUTO MAGISTRALE,PZIS01100T,"I.I.S. ""G. SOLIMENE"" LAVELLO"
PZPM011019,LICEO PALAZZO SAN G.,PALAZZO SAN GERVASIO,POTENZA,BASILICATA,2ASP,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,2ASP - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,ISTITUTO MAGISTRALE,PZIS01100T,"I.I.S. ""G. SOLIMENE"" LAVELLO"
PZPM011019,LICEO PALAZZO SAN G.,PALAZZO SAN GERVASIO,POTENZA,BASILICATA,3ASP,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,3ASP - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,ISTITUTO MAGISTRALE,PZIS01100T,"I.I.S. ""G. SOLIMENE"" LAVELLO"
PZPM011019,LICEO PALAZZO SAN G.,PALAZZO SAN GERVASIO,POTENZA,BASILICATA,4AL,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),4AL - LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ISTITUTO MAGISTRALE,PZIS01100T,"I.I.S. ""G. SOLIMENE"" LAVELLO"
PZPM011019,LICEO PALAZZO SAN G.,PALAZZO SAN GERVASIO,POTENZA,BASILICATA,5AL,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),5AL - LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ISTITUTO MAGISTRALE,PZIS01100T,"I.I.S. ""G. SOLIMENE"" LAVELLO"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,1SA,LICEO SCIENTIFICO,1SA - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,1SAB,LICEO SCIENTIFICO,1SAB - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,2SA,LICEO SCIENTIFICO,2SA - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,3SA,LICEO SCIENTIFICO,3SA - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,3SAB,LICEO SCIENTIFICO,3SAB - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,4SA,LICEO SCIENTIFICO,4SA - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPM01601C,L.S. MARATEA,MARATEA,POTENZA,BASILICATA,5SA,LICEO SCIENTIFICO,5SA - LICEO SCIENTIFICO,ISTITUTO MAGISTRALE,PZIS016001,"I.I.S. ""GIOVANNI PAOLO II"" MARATEA"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1ALG,LICEO SCIENTIFICO,1ALG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1BLG,LICEO SCIENTIFICO,1BLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1CLG,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,1CLG - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,1ELG,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,1ELG - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,2ALG,LICEO SCIENTIFICO,2ALG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,2BLG,LICEO SCIENTIFICO,2BLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,2CLG,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,2CLG - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,3ALG,LICEO SCIENTIFICO,3ALG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,3BLG,LICEO SCIENTIFICO,3BLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,3CLG,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,3CLG - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4ALG,LICEO SCIENTIFICO,4ALG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4BLG,LICEO SCIENTIFICO,4BLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4CLG,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,4CLG - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,4ELG,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,4ELG - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5ALG,LICEO SCIENTIFICO,5ALG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5BLG,LICEO SCIENTIFICO,5BLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5CLG,LICEO SCIENTIFICO,5CLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00101N,"L.S. ""DE LORENZO"" LAGONEGRO",LAGONEGRO,POTENZA,BASILICATA,5DLG,LICEO SCIENTIFICO,5DLG - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00102P,"L.S. ""DE LORENZO"" LATRONICO",LATRONICO,POTENZA,BASILICATA,1ALT,LICEO SCIENTIFICO,1ALT - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00102P,"L.S. ""DE LORENZO"" LATRONICO",LATRONICO,POTENZA,BASILICATA,2ALT,LICEO SCIENTIFICO,2ALT - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00102P,"L.S. ""DE LORENZO"" LATRONICO",LATRONICO,POTENZA,BASILICATA,3ALT,LICEO SCIENTIFICO,3ALT - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00102P,"L.S. ""DE LORENZO"" LATRONICO",LATRONICO,POTENZA,BASILICATA,4ALT,LICEO SCIENTIFICO,4ALT - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00102P,"L.S. ""DE LORENZO"" LATRONICO",LATRONICO,POTENZA,BASILICATA,5ALT,LICEO SCIENTIFICO,5ALT - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS001007,"I.I.S.""DE SARLO-DE LORENZO"" LAGONEGRO"
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,1E,LICEO SCIENTIFICO,1E - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,1F,LICEO SCIENTIFICO,1F - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,1G,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,1G - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,2E,LICEO SCIENTIFICO,2E - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,2F,LICEO SCIENTIFICO,2F - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,2G,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,2G - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,3E,LICEO SCIENTIFICO,3E - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,3F,LICEO SCIENTIFICO,3F - LICEO SCIENTIFICO,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
PZPS00201D,"L.S. ""G. FORTUNATO"" RIONERO IN V.",RIONERO IN VULTURE,POTENZA,BASILICATA,3G,LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,3G - LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATEICATE,LICEO SCIENTIFICO,PZIS002003,"I.I.S. ""G. FORTUNATO"" RIONERO IN V."
